zip,lat,lng,city,state_id,state_name,,county_name,timezone
3592,45.1128,-71.25493,Pittsburg,NH,New Hampshire,,Coos,America/New_York
3593,44.29816,-71.31774,Randolph,NH,New Hampshire,,Coos,America/New_York
3595,44.30616,-71.527,Twin Mountain,NH,New Hampshire,,Coos,America/New_York
3597,44.73439,-71.38243,West Stewartstown,NH,New Hampshire,,Coos,America/New_York
3598,44.37998,-71.63179,Whitefield,NH,New Hampshire,,Coos,America/New_York
3601,43.23933,-72.29855,Acworth,NH,New Hampshire,,Sullivan,America/New_York
3602,43.13751,-72.32938,Alstead,NH,New Hampshire,,Cheshire,America/New_York
3603,43.25339,-72.38059,Charlestown,NH,New Hampshire,,Sullivan,America/New_York
3604,43.13232,-72.38984,Drewsville,NH,New Hampshire,,Cheshire,America/New_York
3605,43.22815,-72.18032,Lempster,NH,New Hampshire,,Sullivan,America/New_York
3607,43.19698,-72.26084,South Acworth,NH,New Hampshire,,Sullivan,America/New_York
3608,43.07128,-72.40604,Walpole,NH,New Hampshire,,Cheshire,America/New_York
3609,43.1441,-72.44512,North Walpole,NH,New Hampshire,,Cheshire,America/New_York
3740,44.18025,-71.98626,Bath,NH,New Hampshire,,Grafton,America/New_York
3741,43.67134,-72.01559,Canaan,NH,New Hampshire,,Grafton,America/New_York
3743,43.36026,-72.32489,Claremont,NH,New Hampshire,,Sullivan,America/New_York
3745,43.47407,-72.32001,Cornish,NH,New Hampshire,,Sullivan,America/New_York
3748,43.60207,-72.11713,Enfield,NH,New Hampshire,,Grafton,America/New_York
3750,43.70681,-72.19308,Etna,NH,New Hampshire,,Grafton,America/New_York
3751,43.44363,-72.08394,Georges Mills,NH,New Hampshire,,Sullivan,America/New_York
3752,43.28909,-72.11489,Goshen,NH,New Hampshire,,Sullivan,America/New_York
3753,43.51534,-72.14798,Grantham,NH,New Hampshire,,Sullivan,America/New_York
3755,43.72377,-72.19563,Hanover,NH,New Hampshire,,Grafton,America/New_York
3765,44.03452,-72.05231,Haverhill,NH,New Hampshire,,Grafton,America/New_York
3766,43.63491,-72.23819,Lebanon,NH,New Hampshire,,Grafton,America/New_York
3768,43.80529,-72.11573,Lyme,NH,New Hampshire,,Grafton,America/New_York
3770,43.5336,-72.26469,Meriden,NH,New Hampshire,,Sullivan,America/New_York
3771,44.28443,-72.0098,Monroe,NH,New Hampshire,,Grafton,America/New_York
3773,43.38484,-72.19898,Newport,NH,New Hampshire,,Sullivan,America/New_York
3774,44.09097,-71.9947,North Haverhill,NH,New Hampshire,,Grafton,America/New_York
3777,43.89548,-72.06672,Orford,NH,New Hampshire,,Grafton,America/New_York
3779,43.97477,-72.03089,Piermont,NH,New Hampshire,,Grafton,America/New_York
3780,44.03169,-71.97142,Pike,NH,New Hampshire,,Grafton,America/New_York
3781,43.5526,-72.28399,Plainfield,NH,New Hampshire,,Sullivan,America/New_York
3782,43.38962,-72.09149,Sunapee,NH,New Hampshire,,Sullivan,America/New_York
3784,43.63675,-72.30608,West Lebanon,NH,New Hampshire,,Grafton,America/New_York
3785,44.06525,-71.87017,Woodsville,NH,New Hampshire,,Grafton,America/New_York
3801,43.07293,-70.8052,Portsmouth,NH,New Hampshire,,Rockingham,America/New_York
3809,43.45321,-71.21184,Alton,NH,New Hampshire,,Belknap,America/New_York
3810,43.52692,-71.27941,Alton Bay,NH,New Hampshire,,Belknap,America/New_York
3811,42.83693,-71.16042,Atkinson,NH,New Hampshire,,Rockingham,America/New_York
3812,44.08148,-71.29643,Bartlett,NH,New Hampshire,,Carroll,America/New_York
3813,44.09408,-71.04573,Center Conway,NH,New Hampshire,,Carroll,America/New_York
3814,43.77341,-71.18717,Center Ossipee,NH,New Hampshire,,Carroll,America/New_York
3816,43.69753,-71.24218,Center Tuftonboro,NH,New Hampshire,,Carroll,America/New_York
3817,43.8885,-71.23358,Chocorua,NH,New Hampshire,,Carroll,America/New_York
3818,43.97302,-71.25261,Conway,NH,New Hampshire,,Carroll,America/New_York
3819,42.93012,-71.12197,Danville,NH,New Hampshire,,Rockingham,America/New_York
3820,43.18933,-70.88428,Dover,NH,New Hampshire,,Strafford,America/New_York
3823,43.17488,-70.94089,Madbury,NH,New Hampshire,,Strafford,America/New_York
3824,43.11744,-70.91937,Durham,NH,New Hampshire,,Strafford,America/New_York
3825,43.21366,-71.04227,Barrington,NH,New Hampshire,,Strafford,America/New_York
3826,42.88878,-71.12881,East Hampstead,NH,New Hampshire,,Rockingham,America/New_York
3827,42.90691,-70.98774,East Kingston,NH,New Hampshire,,Rockingham,America/New_York
3830,43.63549,-70.99568,East Wakefield,NH,New Hampshire,,Carroll,America/New_York
3832,43.90249,-71.04859,Eaton Center,NH,New Hampshire,,Carroll,America/New_York
3833,42.97464,-70.98885,Exeter,NH,New Hampshire,,Rockingham,America/New_York
3835,43.36319,-71.07605,Farmington,NH,New Hampshire,,Strafford,America/New_York
3836,43.82608,-71.07118,Freedom,NH,New Hampshire,,Carroll,America/New_York
3837,43.42271,-71.32766,Gilmanton Iron Works,NH,New Hampshire,,Belknap,America/New_York
3838,44.11257,-71.24036,Glen,NH,New Hampshire,,Carroll,America/New_York
3839,43.26256,-70.98254,Rochester,NH,New Hampshire,,Strafford,America/New_York
3840,43.03853,-70.84803,Greenland,NH,New Hampshire,,Rockingham,America/New_York
3841,42.88148,-71.17856,Hampstead,NH,New Hampshire,,Rockingham,America/New_York
3842,42.93941,-70.83697,Hampton,NH,New Hampshire,,Rockingham,America/New_York
3844,42.92693,-70.88603,Hampton Falls,NH,New Hampshire,,Rockingham,America/New_York
3845,44.10317,-71.1271,Intervale,NH,New Hampshire,,Carroll,America/New_York
3846,44.18445,-71.18899,Jackson,NH,New Hampshire,,Carroll,America/New_York
3847,44.06875,-71.12162,Kearsarge,NH,New Hampshire,,Carroll,America/New_York
3848,42.91562,-71.06647,Kingston,NH,New Hampshire,,Rockingham,America/New_York
3849,43.89454,-71.13101,Madison,NH,New Hampshire,,Carroll,America/New_York
3850,43.69739,-71.29983,Melvin Village,NH,New Hampshire,,Carroll,America/New_York
3851,43.43606,-71.01633,Milton,NH,New Hampshire,,Strafford,America/New_York
3852,43.4982,-70.97547,Milton Mills,NH,New Hampshire,,Strafford,America/New_York
3853,43.63818,-71.29371,Mirror Lake,NH,New Hampshire,,Carroll,America/New_York
3854,43.06558,-70.72003,New Castle,NH,New Hampshire,,Rockingham,America/New_York
3855,43.46343,-71.14172,New Durham,NH,New Hampshire,,Strafford,America/New_York
3856,43.03916,-70.96627,Newfields,NH,New Hampshire,,Rockingham,America/New_York
3857,43.0691,-70.95164,Newmarket,NH,New Hampshire,,Rockingham,America/New_York
3858,42.86839,-71.04357,Newton,NH,New Hampshire,,Rockingham,America/New_York
3860,44.0427,-71.12422,North Conway,NH,New Hampshire,,Carroll,America/New_York
3861,43.11931,-71.0068,Lee,NH,New Hampshire,,Strafford,America/New_York
3862,42.97914,-70.83025,North Hampton,NH,New Hampshire,,Rockingham,America/New_York
3864,43.69044,-71.10631,Ossipee,NH,New Hampshire,,Carroll,America/New_York
3865,42.84032,-71.09603,Plaistow,NH,New Hampshire,,Rockingham,America/New_York
3867,43.3031,-70.98891,Rochester,NH,New Hampshire,,Strafford,America/New_York
3868,43.31879,-70.9415,Rochester,NH,New Hampshire,,Strafford,America/New_York
3869,43.22092,-70.83995,Rollinsford,NH,New Hampshire,,Strafford,America/New_York
3870,43.0157,-70.76052,Rye,NH,New Hampshire,,Rockingham,America/New_York
3871,42.9807,-70.77358,Rye Beach,NH,New Hampshire,,Rockingham,America/New_York
3872,43.57225,-71.04249,Sanbornville,NH,New Hampshire,,Carroll,America/New_York
3873,42.93321,-71.1833,Sandown,NH,New Hampshire,,Rockingham,America/New_York
3874,42.88689,-70.8607,Seabrook,NH,New Hampshire,,Rockingham,America/New_York
3875,43.89944,-71.18636,Silver Lake,NH,New Hampshire,,Carroll,America/New_York
3878,43.25335,-70.88555,Somersworth,NH,New Hampshire,,Strafford,America/New_York
3882,43.74727,-71.04254,Effingham,NH,New Hampshire,,Carroll,America/New_York
3883,43.81252,-71.30789,South Tamworth,NH,New Hampshire,,Carroll,America/New_York
3884,43.28018,-71.14885,Strafford,NH,New Hampshire,,Strafford,America/New_York
3885,43.01579,-70.90051,Stratham,NH,New Hampshire,,Rockingham,America/New_York
3886,43.86399,-71.28783,Tamworth,NH,New Hampshire,,Carroll,America/New_York
3887,43.48485,-71.0662,Union,NH,New Hampshire,,Strafford,America/New_York
3890,43.81528,-71.20581,West Ossipee,NH,New Hampshire,,Carroll,America/New_York
3894,43.61109,-71.17788,Wolfeboro,NH,New Hampshire,,Carroll,America/New_York
3897,43.90841,-71.32453,Wonalancet,NH,New Hampshire,,Carroll,America/New_York
3901,43.30063,-70.84397,Berwick,ME,Maine,,York,America/New_York
3902,43.22246,-70.63788,Cape Neddick,ME,Maine,,York,America/New_York
3903,43.14885,-70.786,Eliot,ME,Maine,,York,America/New_York
3904,43.11025,-70.73201,Kittery,ME,Maine,,York,America/New_York
3905,43.08481,-70.68449,Kittery Point,ME,Maine,,York,America/New_York
3906,43.3447,-70.77759,North Berwick,ME,Maine,,York,America/New_York
3907,43.25474,-70.611,Ogunquit,ME,Maine,,York,America/New_York
3908,43.23838,-70.74795,South Berwick,ME,Maine,,York,America/New_York
3909,43.16786,-70.68105,York,ME,Maine,,York,America/New_York
3910,43.17374,-70.60842,York Beach,ME,Maine,,York,America/New_York
3911,43.13424,-70.63695,York Harbor,ME,Maine,,York,America/New_York
4001,43.52991,-70.92078,Acton,ME,Maine,,York,America/New_York
4002,43.49572,-70.67922,Alfred,ME,Maine,,York,America/New_York
4003,43.73362,-69.98724,Bailey Island,ME,Maine,,Cumberland,America/New_York
4005,43.49591,-70.49537,Biddeford,ME,Maine,,York,America/New_York
4006,43.44397,-70.34272,Biddeford Pool,ME,Maine,,York,America/New_York
4008,44.03664,-69.86337,Bowdoinham,ME,Maine,,Sagadahoc,America/New_York
4009,44.04791,-70.73632,Bridgton,ME,Maine,,Cumberland,America/New_York
4010,43.93341,-70.91718,Brownfield,ME,Maine,,Oxford,America/New_York
4011,43.90068,-69.97607,Brunswick,ME,Maine,,Cumberland,America/New_York
4015,43.96503,-70.5205,Casco,ME,Maine,,Cumberland,America/New_York
4017,43.72974,-70.11317,Chebeague Island,ME,Maine,,Cumberland,America/New_York
4019,43.69149,-70.0999,Cliff Island,ME,Maine,,Cumberland,America/New_York
4020,43.76811,-70.81028,Cornish,ME,Maine,,York,America/New_York
4021,43.79756,-70.26519,Cumberland Center,ME,Maine,,Cumberland,America/New_York
4022,43.98055,-70.80718,Denmark,ME,Maine,,Oxford,America/New_York
4024,43.83556,-70.67701,East Baldwin,ME,Maine,,Cumberland,America/New_York
4027,43.40333,-70.91155,Lebanon,ME,Maine,,York,America/New_York
4029,43.89479,-70.66007,Sebago,ME,Maine,,Cumberland,America/New_York
4030,43.59301,-70.69553,East Waterboro,ME,Maine,,York,America/New_York
4032,43.85561,-70.10085,Freeport,ME,Maine,,Cumberland,America/New_York
4037,44.09129,-70.94942,Fryeburg,ME,Maine,,Oxford,America/New_York
4038,43.70343,-70.4581,Gorham,ME,Maine,,Cumberland,America/New_York
4039,43.88744,-70.34532,Gray,ME,Maine,,Cumberland,America/New_York
4040,44.10922,-70.71784,Harrison,ME,Maine,,Cumberland,America/New_York
4041,43.86416,-70.82631,Hiram,ME,Maine,,Oxford,America/New_York
4042,43.62953,-70.62453,Hollis Center,ME,Maine,,York,America/New_York
4043,43.39721,-70.57071,Kennebunk,ME,Maine,,York,America/New_York
4046,43.42027,-70.4921,Kennebunkport,ME,Maine,,York,America/New_York
4047,43.73552,-70.91152,Parsonsfield,ME,Maine,,York,America/New_York
4048,43.68862,-70.78642,Limerick,ME,Maine,,York,America/New_York
4049,43.7356,-70.70263,Limington,ME,Maine,,York,America/New_York
4050,43.69148,-70.15714,Long Island,ME,Maine,,Cumberland,America/New_York
4051,44.18945,-70.88477,Lovell,ME,Maine,,Oxford,America/New_York
4055,43.97065,-70.61444,Naples,ME,Maine,,Cumberland,America/New_York
4056,43.66066,-70.85875,Newfield,ME,Maine,,York,America/New_York
4057,44.09563,-70.70177,North Bridgton,ME,Maine,,Cumberland,America/New_York
4061,43.63409,-70.74312,North Waterboro,ME,Maine,,York,America/New_York
4062,43.79798,-70.40547,Windham,ME,Maine,,Cumberland,America/New_York
4063,43.50145,-70.39551,Ocean Park,ME,Maine,,York,America/New_York
4064,43.52635,-70.38985,Old Orchard Beach,ME,Maine,,York,America/New_York
4066,43.77332,-69.96808,Orrs Island,ME,Maine,,Cumberland,America/New_York
4068,43.84009,-70.9409,Porter,ME,Maine,,Oxford,America/New_York
4069,43.89918,-70.18191,Pownal,ME,Maine,,Cumberland,America/New_York
4071,43.89598,-70.48133,Raymond,ME,Maine,,Cumberland,America/New_York
4072,43.53898,-70.46236,Saco,ME,Maine,,York,America/New_York
4073,43.41301,-70.74237,Sanford,ME,Maine,,York,America/New_York
4074,43.59103,-70.3683,Scarborough,ME,Maine,,Cumberland,America/New_York
4076,43.55248,-70.83793,Shapleigh,ME,Maine,,York,America/New_York
4079,43.80343,-69.94972,Harpswell,ME,Maine,,Cumberland,America/New_York
4083,43.46728,-70.81359,Springvale,ME,Maine,,York,America/New_York
4084,43.76637,-70.55893,Standish,ME,Maine,,Cumberland,America/New_York
4085,43.7809,-70.62553,Steep Falls,ME,Maine,,Cumberland,America/New_York
4086,43.96145,-69.95872,Topsham,ME,Maine,,Sagadahoc,America/New_York
4087,43.56234,-70.74529,Waterboro,ME,Maine,,York,America/New_York
4088,44.19352,-70.71906,Waterford,ME,Maine,,Oxford,America/New_York
4090,43.32669,-70.63356,Wells,ME,Maine,,York,America/New_York
4091,43.83035,-70.74858,West Baldwin,ME,Maine,,Cumberland,America/New_York
4092,43.69542,-70.35389,Westbrook,ME,Maine,,Cumberland,America/New_York
4093,43.64282,-70.53765,Buxton,ME,Maine,,York,America/New_York
4095,43.63925,-70.90749,West Newfield,ME,Maine,,York,America/New_York
4096,43.7978,-70.1719,Yarmouth,ME,Maine,,Cumberland,America/New_York
4097,43.85123,-70.23636,North Yarmouth,ME,Maine,,Cumberland,America/New_York
4101,43.6624,-70.2586,Portland,ME,Maine,,Cumberland,America/New_York
4102,43.65877,-70.30622,Portland,ME,Maine,,Cumberland,America/New_York
4103,43.69392,-70.2909,Portland,ME,Maine,,Cumberland,America/New_York
4105,43.74753,-70.2825,Falmouth,ME,Maine,,Cumberland,America/New_York
4106,43.63081,-70.28972,South Portland,ME,Maine,,Cumberland,America/New_York
4107,43.5891,-70.23801,Cape Elizabeth,ME,Maine,,Cumberland,America/New_York
4108,43.66057,-70.18901,Peaks Island,ME,Maine,,Cumberland,America/New_York
4109,43.66732,-70.19984,Portland,ME,Maine,,Cumberland,America/New_York
4110,43.75834,-70.19905,Cumberland Foreside,ME,Maine,,Cumberland,America/New_York
4210,44.08505,-70.24923,Auburn,ME,Maine,,Androscoggin,America/New_York
4216,44.70046,-70.8142,Andover,ME,Maine,,Oxford,America/New_York
4217,44.36726,-70.83364,Bethel,ME,Maine,,Oxford,America/New_York
4219,44.40924,-70.59285,Bryant Pond,ME,Maine,,Oxford,America/New_York
4220,44.33511,-70.35286,Buckfield,ME,Maine,,Oxford,America/New_York
4221,44.47242,-70.29857,Canton,ME,Maine,,Oxford,America/New_York
4222,43.9644,-70.12954,Durham,ME,Maine,,Androscoggin,America/New_York
4224,44.58001,-70.40058,Dixfield,ME,Maine,,Oxford,America/New_York
4226,44.62555,-70.70823,East Andover,ME,Maine,,Oxford,America/New_York
4227,44.56866,-70.29471,East Dixfield,ME,Maine,,Oxford,America/New_York
4231,44.26438,-70.88777,Stoneham,ME,Maine,,Oxford,America/New_York
4234,44.61624,-70.19359,East Wilton,ME,Maine,,Franklin,America/New_York
4236,44.19036,-70.14461,Greene,ME,Maine,,Androscoggin,America/New_York
4237,44.49665,-70.7256,Hanover,ME,Maine,,Oxford,America/New_York
4238,44.20785,-70.37937,Hebron,ME,Maine,,Oxford,America/New_York
4239,44.53062,-70.20935,Jay,ME,Maine,,Franklin,America/New_York
4240,44.09147,-70.16808,Lewiston,ME,Maine,,Androscoggin,America/New_York
4250,44.02582,-70.11706,Lisbon,ME,Maine,,Androscoggin,America/New_York
4252,44.02719,-70.06011,Lisbon Falls,ME,Maine,,Androscoggin,America/New_York
4253,44.4079,-70.21503,Livermore,ME,Maine,,Androscoggin,America/New_York
4254,44.43249,-70.14265,Livermore Falls,ME,Maine,,Androscoggin,America/New_York
4255,44.33505,-70.66863,Greenwood,ME,Maine,,Oxford,America/New_York
4256,44.10294,-70.40733,Mechanic Falls,ME,Maine,,Androscoggin,America/New_York
4257,44.57347,-70.51358,Mexico,ME,Maine,,Oxford,America/New_York
4258,44.14829,-70.33794,Minot,ME,Maine,,Androscoggin,America/New_York
4259,44.22762,-70.00868,Monmouth,ME,Maine,,Kennebec,America/New_York
4260,43.96409,-70.29589,New Gloucester,ME,Maine,,Cumberland,America/New_York
4261,44.5631,-70.91907,Newry,ME,Maine,,Oxford,America/New_York
4263,44.29476,-70.13061,Leeds,ME,Maine,,Androscoggin,America/New_York
4265,44.27542,-70.04276,North Monmouth,ME,Maine,,Kennebec,America/New_York
4267,44.22478,-70.77084,North Waterford,ME,Maine,,Oxford,America/New_York
4268,44.22842,-70.60651,Norway,ME,Maine,,Oxford,America/New_York
4270,44.11241,-70.51559,Oxford,ME,Maine,,Oxford,America/New_York
4271,44.26099,-70.49871,Paris,ME,Maine,,Oxford,America/New_York
4274,44.04634,-70.38999,Poland,ME,Maine,,Androscoggin,America/New_York
4275,44.68966,-70.63729,Roxbury,ME,Maine,,Oxford,America/New_York
4276,44.53469,-70.61541,Rumford,ME,Maine,,Oxford,America/New_York
4280,44.1215,-70.06152,Sabattus,ME,Maine,,Androscoggin,America/New_York
4281,44.2445,-70.48832,South Paris,ME,Maine,,Oxford,America/New_York
4282,44.26709,-70.24291,Turner,ME,Maine,,Androscoggin,America/New_York
4284,44.34757,-70.0651,Wayne,ME,Maine,,Kennebec,America/New_York
4285,44.70625,-70.4523,Weld,ME,Maine,,Franklin,America/New_York
4286,44.4032,-70.86019,West Bethel,ME,Maine,,Oxford,America/New_York
4287,44.05812,-69.9694,Bowdoin,ME,Maine,,Sagadahoc,America/New_York
4289,44.32108,-70.53248,West Paris,ME,Maine,,Oxford,America/New_York
4290,44.47354,-70.45058,Peru,ME,Maine,,Oxford,America/New_York
4292,44.37461,-70.44674,Sumner,ME,Maine,,Oxford,America/New_York
4294,44.62346,-70.27075,Wilton,ME,Maine,,Franklin,America/New_York
4330,44.36387,-69.73729,Augusta,ME,Maine,,Kennebec,America/New_York
4341,44.25997,-69.55485,Coopers Mills,ME,Maine,,Lincoln,America/New_York
4342,44.07942,-69.73939,Dresden,ME,Maine,,Lincoln,America/New_York
4344,44.2588,-69.82125,Farmingdale,ME,Maine,,Kennebec,America/New_York
4345,44.19816,-69.7841,Gardiner,ME,Maine,,Kennebec,America/New_York
4346,44.23469,-69.75068,Randolph,ME,Maine,,Kennebec,America/New_York
4347,44.29047,-69.81399,Hallowell,ME,Maine,,Kennebec,America/New_York
4348,44.21521,-69.49922,Jefferson,ME,Maine,,Lincoln,America/New_York
4349,44.43734,-70.07014,Kents Hill,ME,Maine,,Kennebec,America/New_York
4350,44.16266,-69.93942,Litchfield,ME,Maine,,Kennebec,America/New_York
4351,44.33174,-69.86082,Manchester,ME,Maine,,Kennebec,America/New_York
4352,44.46478,-69.96225,Mount Vernon,ME,Maine,,Kennebec,America/New_York
4353,44.2052,-69.6126,Whitefield,ME,Maine,,Lincoln,America/New_York
4354,44.39602,-69.42709,Palermo,ME,Maine,,Waldo,America/New_York
4355,44.38227,-69.94915,Readfield,ME,Maine,,Kennebec,America/New_York
4357,44.12366,-69.82883,Richmond,ME,Maine,,Sagadahoc,America/New_York
4358,44.41821,-69.53286,South China,ME,Maine,,Kennebec,America/New_York
4359,44.17947,-69.76134,South Gardiner,ME,Maine,,Kennebec,America/New_York
4360,44.54741,-70.00299,Vienna,ME,Maine,,Kennebec,America/New_York
4363,44.31101,-69.57807,Windsor,ME,Maine,,Kennebec,America/New_York
4364,44.31158,-69.96153,Winthrop,ME,Maine,,Kennebec,America/New_York
4401,44.84711,-68.84654,Bangor,ME,Maine,,Penobscot,America/New_York
4406,45.2186,-69.57816,Abbot,ME,Maine,,Piscataquis,America/New_York
4408,44.9877,-68.23246,Aurora,ME,Maine,,Hancock,America/New_York
4410,45.08821,-68.90696,Bradford,ME,Maine,,Penobscot,America/New_York
4411,44.88634,-68.56672,Bradley,ME,Maine,,Penobscot,America/New_York
4412,44.78354,-68.73517,Brewer,ME,Maine,,Penobscot,America/New_York
4413,45.55647,-67.8274,Brookton,ME,Maine,,Washington,America/New_York
4414,45.40654,-69.08568,Brownville,ME,Maine,,Piscataquis,America/New_York
4415,45.35308,-69.05832,Brownville Junction,ME,Maine,,Piscataquis,America/New_York
4416,44.62725,-68.75286,Bucksport,ME,Maine,,Hancock,America/New_York
4417,45.19923,-68.36728,Burlington,ME,Maine,,Penobscot,America/New_York
4418,45.07572,-68.50689,Greenbush,ME,Maine,,Penobscot,America/New_York
4419,44.7969,-69.03154,Carmel,ME,Maine,,Penobscot,America/New_York
4421,44.4111,-68.79524,Castine,ME,Maine,,Hancock,America/New_York
4422,45.07097,-69.03408,Charleston,ME,Maine,,Penobscot,America/New_York
4424,45.67003,-67.86144,Danforth,ME,Maine,,Washington,America/New_York
4426,45.1849,-69.15827,Dover Foxcroft,ME,Maine,,Piscataquis,America/New_York
4427,44.9805,-69.01063,Corinth,ME,Maine,,Penobscot,America/New_York
4428,44.80643,-68.55584,Eddington,ME,Maine,,Penobscot,America/New_York
4429,44.72039,-68.6171,Holden,ME,Maine,,Hancock,America/New_York
4430,45.64662,-68.58646,East Millinocket,ME,Maine,,Penobscot,America/New_York
4431,44.56453,-68.6678,East Orland,ME,Maine,,Hancock,America/New_York
4434,44.78529,-69.13385,Etna,ME,Maine,,Penobscot,America/New_York
4435,44.96435,-69.13539,Exeter,ME,Maine,,Penobscot,America/New_York
4438,44.59856,-68.91904,Frankfort,ME,Maine,,Waldo,America/New_York
4441,45.68984,-69.32252,Greenville,ME,Maine,,Piscataquis,America/New_York
4442,45.47446,-69.69538,Greenville Junction,ME,Maine,,Piscataquis,America/New_York
4443,45.24412,-69.40572,Guilford,ME,Maine,,Piscataquis,America/New_York
4444,44.72591,-68.94585,Hampden,ME,Maine,,Penobscot,America/New_York
4448,45.31208,-68.71977,Howland,ME,Maine,,Penobscot,America/New_York
4449,44.99761,-68.88357,Hudson,ME,Maine,,Penobscot,America/New_York
4450,44.91593,-68.92797,Kenduskeag,ME,Maine,,Penobscot,America/New_York
4451,45.6035,-68.21915,Kingman,ME,Maine,,Aroostook,America/New_York
4453,45.18229,-68.78244,Lagrange,ME,Maine,,Penobscot,America/New_York
4454,45.5222,-67.52516,Lambert Lake,ME,Maine,,Washington,America/New_York
4455,45.3223,-68.27511,Lee,ME,Maine,,Penobscot,America/New_York
4456,44.88645,-68.9977,Levant,ME,Maine,,Penobscot,America/New_York
4457,45.43432,-68.52821,Lincoln,ME,Maine,,Penobscot,America/New_York
4459,45.58898,-68.33948,Mattawamkeag,ME,Maine,,Aroostook,America/New_York
4460,45.64134,-68.52638,Medway,ME,Maine,,Penobscot,America/New_York
4461,44.98057,-68.57243,Milford,ME,Maine,,Penobscot,America/New_York
4462,45.86541,-68.93072,Millinocket,ME,Maine,,Piscataquis,America/New_York
4463,45.28117,-68.90569,Milo,ME,Maine,,Piscataquis,America/New_York
4464,45.29104,-69.50202,Monson,ME,Maine,,Piscataquis,America/New_York
4468,45.0263,-68.72323,Old Town,ME,Maine,,Penobscot,America/New_York
4469,44.90251,-68.66624,Orono,ME,Maine,,Penobscot,America/New_York
4471,45.8912,-67.8471,Orient,ME,Maine,,Aroostook,America/New_York
4472,44.57334,-68.67736,Orland,ME,Maine,,Hancock,America/New_York
4473,44.88594,-68.71888,Orono,ME,Maine,,Penobscot,America/New_York
4474,44.71501,-68.77901,Orrington,ME,Maine,,Penobscot,America/New_York
4475,45.1845,-68.58681,Passadumkeag,ME,Maine,,Penobscot,America/New_York
4476,44.47474,-68.70521,Penobscot,ME,Maine,,Hancock,America/New_York
4478,45.7299,-69.76857,Rockwood,ME,Maine,,Somerset,America/New_York
4479,45.12755,-69.30688,Sangerville,ME,Maine,,Piscataquis,America/New_York
4481,45.24298,-69.10423,Sebec,ME,Maine,,Piscataquis,America/New_York
4485,45.362,-69.61562,Shirley Mills,ME,Maine,,Piscataquis,America/New_York
4487,45.39371,-68.1006,Springfield,ME,Maine,,Penobscot,America/New_York
4488,44.87586,-69.11143,Stetson,ME,Maine,,Penobscot,America/New_York
4489,44.91074,-68.69119,Stillwater,ME,Maine,,Penobscot,America/New_York
4490,45.39527,-67.82458,Topsfield,ME,Maine,,Washington,America/New_York
4491,45.56705,-67.51353,Vanceboro,ME,Maine,,Washington,America/New_York
4492,45.34738,-67.6658,Waite,ME,Maine,,Washington,America/New_York
4493,45.23853,-68.53301,West Enfield,ME,Maine,,Penobscot,America/New_York
4495,45.45464,-68.32985,Winn,ME,Maine,,Penobscot,America/New_York
4496,44.65839,-68.91189,Winterport,ME,Maine,,Waldo,America/New_York
4497,45.7249,-68.06619,Wytopitlock,ME,Maine,,Aroostook,America/New_York
4530,43.89156,-69.8306,Bath,ME,Maine,,Sagadahoc,America/New_York
4535,44.08778,-69.63436,Alna,ME,Maine,,Lincoln,America/New_York
4537,43.90241,-69.62498,Boothbay,ME,Maine,,Lincoln,America/New_York
4538,43.85632,-69.62807,Boothbay Harbor,ME,Maine,,Lincoln,America/New_York
4539,43.96429,-69.50513,Bristol,ME,Maine,,Lincoln,America/New_York
4541,43.88671,-69.48411,Chamberlain,ME,Maine,,Lincoln,America/New_York
4543,44.03446,-69.49211,Damariscotta,ME,Maine,,Lincoln,America/New_York
4544,43.83316,-69.58997,East Boothbay,ME,Maine,,Lincoln,America/New_York
4547,43.99388,-69.32779,Friendship,ME,Maine,,Knox,America/New_York
4548,43.81499,-69.74804,Georgetown,ME,Maine,,Sagadahoc,America/New_York
4551,44.00648,-69.42701,Bremen,ME,Maine,,Lincoln,America/New_York
4553,44.04787,-69.57145,Newcastle,ME,Maine,,Lincoln,America/New_York
4554,43.86348,-69.50481,New Harbor,ME,Maine,,Lincoln,America/New_York
4555,44.10597,-69.47687,Nobleboro,ME,Maine,,Lincoln,America/New_York
4556,43.96867,-69.62311,Edgecomb,ME,Maine,,Lincoln,America/New_York
4558,43.89974,-69.51499,Pemaquid,ME,Maine,,Lincoln,America/New_York
4562,43.78758,-69.82764,Phippsburg,ME,Maine,,Sagadahoc,America/New_York
4563,44.0151,-69.25655,Cushing,ME,Maine,,Knox,America/New_York
4564,43.93089,-69.46761,Round Pond,ME,Maine,,Lincoln,America/New_York
4568,43.89652,-69.56153,South Bristol,ME,Maine,,Lincoln,America/New_York
4570,43.80844,-69.63088,Squirrel Island,ME,Maine,,Lincoln,America/New_York
4571,43.89949,-69.67516,Trevett,ME,Maine,,Lincoln,America/New_York
4572,44.10984,-69.36956,Waldoboro,ME,Maine,,Lincoln,America/New_York
4573,43.95063,-69.55025,Walpole,ME,Maine,,Lincoln,America/New_York
4574,44.2734,-69.39105,Washington,ME,Maine,,Knox,America/New_York
4575,43.85383,-69.66016,West Boothbay Harbor,ME,Maine,,Lincoln,America/New_York
4576,43.82244,-69.6671,Southport,ME,Maine,,Lincoln,America/New_York
4578,43.98136,-69.6926,Wiscasset,ME,Maine,,Lincoln,America/New_York
4579,43.96216,-69.76872,Woolwich,ME,Maine,,Sagadahoc,America/New_York
